county_fips,predicted_barns,predicted_barn_area,total_agcensus_facilities,"CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (1 TO 49 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (50 TO 99 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (100 TO 399 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (400 TO 3,199 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (3,200 TO 9,999 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (10,000 TO 19,999 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (20,000 TO 49,999 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (50,000 TO 99,999 HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY: (100,000 OR MORE HEAD)","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 1 head","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 50 heads","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 100 heads","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 400 heads","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 3,200 heads","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 10,000 heads","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 20,000 heads","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 50,000 heads","CHICKENS, LAYERS - OPERATIONS WITH INVENTORY >= 100,000 heads"
40081,33,65403.153251602125,522.0,371.0,30.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,407.0,36.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
13031,71,153521.30066460653,46.0,28.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
48167,42,65862.30853655744,115.0,89.0,11.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,105.0,16.0,5.0,1.0,1.0,1.0,0.0,0.0,0.0
51179,27,48802.23220997891,84.0,40.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
37027,80,186465.26028337685,95.0,57.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48175,239,387103.2453756261,143.0,93.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,13.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
37191,709,1515352.9700888407,72.0,23.0,4.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,31.0,8.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0
45005,8,12042.558404964688,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42011,252,734060.8558400023,412.0,192.0,33.0,23.0,15.0,2.0,3.0,16.0,3.0,7.0,294.0,102.0,69.0,46.0,31.0,29.0,26.0,10.0,7.0
47079,57,85201.25650999519,95.0,52.0,9.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,69.0,17.0,8.0,3.0,3.0,2.0,1.0,0.0,0.0
26131,1,927.1005757038005,14.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51183,72,113130.58811412695,14.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
72027,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20039,30,62335.10193139527,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39015,89,173888.13288311305,160.0,115.0,8.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,130.0,15.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
01073,192,350582.3669787898,114.0,60.0,23.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
45077,48,59197.780684130026,186.0,111.0,23.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,141.0,30.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0
47127,28,55322.987132309725,45.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48313,106,300497.03620170127,91.0,69.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
20121,21,38056.592647237376,265.0,204.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
08105,15,29603.20852977123,20.0,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
39145,78,138851.73143708368,132.0,89.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,15.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
12011,23,27275.463830517656,101.0,50.0,18.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,73.0,23.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
48297,672,1049201.794106828,98.0,66.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
41051,5,6268.734746009067,210.0,149.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,159.0,10.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
15007,0,0.0,49.0,39.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37019,307,641620.5766140554,49.0,30.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
39101,74,131769.27280359768,78.0,50.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,55.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
37177,60,83654.8484468198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27155,12,26926.235179850522,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51125,46,74406.47829309353,58.0,39.0,8.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,11.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
53043,45,49401.40692515094,46.0,38.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,3.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
24003,12,14996.843163038278,98.0,69.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
18095,33,57647.49272762578,63.0,37.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48039,227,422449.73332454177,463.0,300.0,23.0,17.0,1.0,0.0,1.0,0.0,1.0,0.0,343.0,43.0,20.0,3.0,2.0,2.0,1.0,1.0,0.0
48197,73,141477.65303566883,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31043,26,45828.832989363684,30.0,19.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42001,215,515564.61757705256,221.0,175.0,9.0,4.0,1.0,0.0,0.0,0.0,3.0,0.0,192.0,17.0,8.0,4.0,3.0,3.0,3.0,3.0,0.0
39081,306,608010.1291074603,115.0,92.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54023,186,343922.49571688485,103.0,50.0,0.0,2.0,0.0,3.0,9.0,5.0,0.0,0.0,69.0,19.0,19.0,17.0,17.0,14.0,5.0,0.0,0.0
54093,33,56831.706179523186,29.0,19.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
53029,3,2815.0,127.0,103.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,108.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13225,16,26640.22436661785,28.0,23.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
39017,31,45715.12511976564,188.0,129.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,146.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
12086,80,169253.28679554418,336.0,169.0,16.0,20.0,5.0,0.0,0.0,0.0,0.0,0.0,210.0,41.0,25.0,5.0,0.0,0.0,0.0,0.0,0.0
48501,125,193917.14961703945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06095,67,151226.30455447175,145.0,115.0,13.0,4.0,2.0,0.0,1.0,0.0,0.0,0.0,135.0,20.0,7.0,3.0,1.0,1.0,0.0,0.0,0.0
13249,77,190063.21985849805,12.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40143,27,51068.07064788231,283.0,218.0,13.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,237.0,19.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
21151,26,44404.88288479928,155.0,115.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,127.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
20135,18,24442.188051511603,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13321,62,150324.2595482025,36.0,20.0,2.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,29.0,9.0,7.0,6.0,6.0,6.0,0.0,0.0,0.0
51141,6,10364.777728061508,77.0,61.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
20147,70,117436.13801267686,26.0,15.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
47141,3,3096.961924181551,189.0,141.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,151.0,10.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
37061,1868,3819738.7410010663,127.0,10.0,2.0,6.0,0.0,0.0,0.0,9.0,1.0,1.0,29.0,19.0,17.0,11.0,11.0,11.0,11.0,2.0,1.0
47163,12,14917.099996300878,157.0,110.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
45015,58,107446.78160082723,70.0,47.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
54007,4,5098.587365019694,80.0,60.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12023,243,408513.77002962,239.0,159.0,11.0,9.0,1.0,0.0,0.0,0.0,0.0,1.0,181.0,22.0,11.0,2.0,1.0,1.0,1.0,1.0,1.0
47055,62,141708.16360206704,191.0,126.0,9.0,2.0,0.0,3.0,2.0,3.0,0.0,0.0,145.0,19.0,10.0,8.0,8.0,5.0,3.0,0.0,0.0
72061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54037,22,33584.46115074473,154.0,105.0,10.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,124.0,19.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0
36103,20,30054.920687071033,84.0,27.0,13.0,16.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,34.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0
20021,154,373368.68652306084,52.0,36.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08115,40,67859.8692552209,14.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48041,162,341587.56806553627,161.0,80.0,25.0,8.0,1.0,0.0,0.0,0.0,0.0,1.0,115.0,35.0,10.0,2.0,1.0,1.0,1.0,1.0,1.0
48051,99,220394.9678952614,209.0,154.0,3.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0,164.0,10.0,7.0,5.0,3.0,3.0,3.0,0.0,0.0
51023,16,18577.50106217299,83.0,54.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50007,8,13212.004802462518,136.0,92.0,8.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,107.0,15.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
30073,13,15908.693125756898,33.0,21.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,25.0,4.0,4.0,4.0,4.0,4.0,2.0,0.0,0.0
12003,215,371067.4082402049,75.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12029,94,121780.74156295166,61.0,41.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,43.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,0.0
27021,42,99651.64894505245,77.0,52.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
28015,0,0.0,42.0,31.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
38101,93,152643.796118299,45.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54055,17,32004.77944469652,90.0,64.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
01089,159,242491.38359013552,146.0,110.0,7.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,128.0,18.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0
18067,28,46760.51238047393,44.0,27.0,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,34.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0
18097,1,1190.5470250433448,55.0,36.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
18109,57,89729.03437542162,100.0,64.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
51003,45,75184.35305499638,175.0,143.0,10.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,161.0,18.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0
23011,42,52401.97719581365,207.0,148.0,6.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,160.0,12.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0
54013,0,0.0,70.0,54.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19129,97,129314.26798891758,47.0,28.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12101,158,313760.6712254485,211.0,125.0,27.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,156.0,31.0,4.0,3.0,2.0,2.0,2.0,2.0,2.0
13091,77,155243.55739324205,50.0,45.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48469,214,497483.36279597686,150.0,110.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
12057,273,537262.1380184315,388.0,242.0,15.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,271.0,29.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0
13195,700,1864625.6620024128,180.0,55.0,5.0,1.0,0.0,3.0,7.0,14.0,0.0,1.0,86.0,31.0,26.0,25.0,25.0,22.0,15.0,1.0,1.0
13199,58,101654.26885585867,56.0,35.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
32001,98,180659.75387028215,90.0,70.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,76.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0
06063,12,16998.31769544431,58.0,25.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31021,32,53181.025624273985,30.0,25.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
55019,47,87457.07432012068,512.0,310.0,42.0,9.0,5.0,0.0,1.0,5.0,0.0,0.0,372.0,62.0,20.0,11.0,6.0,6.0,5.0,0.0,0.0
55001,35,77747.44762145511,71.0,56.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30011,9,11809.504876559868,31.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20157,48,69492.14234503802,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31051,128,266918.5493811269,26.0,19.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,21.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
21109,4,2765.085472280266,86.0,59.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
21199,35,53360.412673390456,215.0,160.0,8.0,4.0,3.0,0.0,2.0,0.0,0.0,0.0,177.0,17.0,9.0,5.0,2.0,2.0,0.0,0.0,0.0
35028,6,6626.142157752548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23019,185,244010.69978659213,168.0,102.0,17.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,23.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
55065,133,303623.8350460529,175.0,133.0,4.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,144.0,11.0,7.0,7.0,7.0,2.0,0.0,0.0,0.0
51810,13,37357.40258546348,30.0,22.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
72147,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
01097,192,331294.14374948916,117.0,92.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,100.0,8.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0
55039,85,164009.18498583208,114.0,73.0,17.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
72103,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13079,126,305790.7435285514,51.0,23.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54011,12,12599.635167139746,95.0,67.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48403,75,162809.33481722075,19.0,11.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12105,508,948373.4023378072,159.0,125.0,6.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,137.0,12.0,6.0,4.0,1.0,1.0,1.0,1.0,1.0
48427,836,1460458.7793129345,145.0,90.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,115.0,25.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
13251,22,26137.375954404026,26.0,21.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34013,1,562.6384615508302,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
06055,24,47386.003703315284,106.0,71.0,4.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,90.0,19.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0
55051,10,16314.601936484074,22.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22121,18,29258.5578230568,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72111,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72117,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72085,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54079,12,22975.40974608241,145.0,100.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
55137,28,54369.26863710924,147.0,86.0,14.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
54081,6,4553.795233253501,98.0,84.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19141,241,470510.03161199135,24.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
55053,134,246246.6221426351,178.0,94.0,8.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,107.0,13.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0
31147,120,242292.56227369694,27.0,24.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50023,14,15657.895381303148,196.0,119.0,8.0,19.0,3.0,0.0,0.0,0.0,0.0,0.0,149.0,30.0,22.0,3.0,0.0,0.0,0.0,0.0,0.0
28011,26,42752.113948143466,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28021,8,22041.797324965362,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
08077,68,134373.005404822,642.0,513.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,537.0,24.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0
17121,24,31780.79940772561,67.0,46.0,6.0,6.0,0.0,0.0,0.0,0.0,0.0,1.0,59.0,13.0,7.0,1.0,1.0,1.0,1.0,1.0,1.0
13259,35,45198.02098893476,9.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
19111,127,250860.49733372207,66.0,30.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
72003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20163,10,14073.006283592402,11.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10001,658,2182334.3851986113,232.0,67.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,84.0,17.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
17091,172,272873.47605070117,67.0,36.0,14.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,55.0,19.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0
05017,39,82982.45945994645,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29187,14,21826.915957282497,108.0,83.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
37173,79,125127.58228706357,30.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72127,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48077,146,279621.55833615223,68.0,52.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
46091,61,141652.98232674017,21.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,17.0,3.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0
08001,47,77323.33138925314,281.0,210.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
01081,53,87671.41591564639,78.0,34.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,51.0,17.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
